Fecha,Estado,Caja,Modulo,Flujo,Mensaje
06/26/2025 00:49:38.197,ERR,STUDIOF_PRD\Pos607c1,Cegid.Framework.CwasAdapters,CallingFlow,"Method 'Cegid.Cbp.DBCommandService.ExecuteSQL' - Exception - Cegid.Framework.CbpException: Error when calling the method 'ExecuteSQL' of the adapter 'Cegid.Erp.Services.DBCommandCwasAdapter'. 	Exception code              : CBP50101 	Action / method             : CwasAdapter.CreateDelegate 	What to do                  : <Empty> 	RequestTobAsXml             : <?xml version=""1.0"" encoding=""utf-8""?><Document><Data formatVersion=""ForwardRead"" serializeVersion=""3.1""><Tob Name=""In""><Fields><Field Name=""SQL"" Type=""String"" Value=""/* StandardForm:TFTicketFO */  execute zpr_CreditoConsultaCupo &quot;D87743E7-3760-4336-A118-DD76950AECDC&quot;,&quot;43545813&quot;,&quot;CC&quot;,&quot;607&quot; "" /><Field Name=""VERSIONDEMO"" Type=""String"" Value=""-"" /><Field Name=""TYPESERIALISATION"" Type=""Integer"" Value=""0"" /><Field Name=""EXTENDVALUE2"" Type=""String"" Value=""2af055625c3d7095867f8910746f1b78a3dba5b5c84bed0b1a76e7cbd50732c5886d9e9c5ed215d637452efe1ab54e7aef0df6fc29ff09a8c431342153b716ef"" /><Field Name=""EXTENDVALUE"" Type=""Base64Binary"" Value=""t71UAJB3Q02L6ub6guafyMBDcc02cf5PZVhATYHF0xJx3ixrbP5dx7B2UPfCbVKMNorYUH6tmrNJlRTaf6VoFg=="" /><Field Name=""EXTENDPARAMETER"" Type=""String"" Value=""FOS5_SC_24.0"" /></Fields></Tob></Data></Document> 	Call stack                  : 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.CwasAdapterMethodInfo.<>c__DisplayClass27_0.<CreateDelegate>b__0(ICwasAdapterContext cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.SyncCwasAdapterMethodInfo.<>c__DisplayClass4_0.<CreateAction>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.<>c__DisplayClass31_0.<CreateInvoker>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapterService.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.<>c__DisplayClass5_1.<Invoke>b__2() 	   at Cegid.Framework.ExceptionHelper.TryHandle(Action action, Func`2 isHandled) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	Inner exception             : 	   Cegid.Retail.Services.Resources.Tec006Exception: Non-authorized DLL statement (SqlStatement: ProcedureCallStatement zpr_CreditoConsultaCupo). 	   Exception code                                 : CBR_006_0071 	   Action / method                                :  	   What to do                                     : Check SQL statement 	   Call stack                                     : 	      at Cegid.Retail.Services.LegacySql.LegacySqlChecker.Visit(IProcedureCallStatement expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.VisitSqlExpression(ISqlExpression expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.Visit(ISimpleSqlStatement expression) 	      at Cegid.Erp.Services.DBCommandCwasAdapter.ExecuteSQL(ICwasAdapterContext`2 context)"
06/26/2025 00:49:38.212,ERR,STUDIOF_PRD\Pos607c1,Cegid.Framework.ServiceModel,ApplicationFlow,"Function 'LegacyDispatcherService.svc - Invoke' - Exception - Cegid.Framework.CbpException: Error when calling the method 'ExecuteSQL' of the adapter 'Cegid.Erp.Services.DBCommandCwasAdapter'. 	Exception code              : CBP50101 	Action / method             : CwasAdapter.CreateDelegate 	What to do                  : <Empty> 	RequestTobAsXml             : <?xml version=""1.0"" encoding=""utf-8""?><Document><Data formatVersion=""ForwardRead"" serializeVersion=""3.1""><Tob Name=""In""><Fields><Field Name=""SQL"" Type=""String"" Value=""/* StandardForm:TFTicketFO */  execute zpr_CreditoConsultaCupo &quot;D87743E7-3760-4336-A118-DD76950AECDC&quot;,&quot;43545813&quot;,&quot;CC&quot;,&quot;607&quot; "" /><Field Name=""VERSIONDEMO"" Type=""String"" Value=""-"" /><Field Name=""TYPESERIALISATION"" Type=""Integer"" Value=""0"" /><Field Name=""EXTENDVALUE2"" Type=""String"" Value=""2af055625c3d7095867f8910746f1b78a3dba5b5c84bed0b1a76e7cbd50732c5886d9e9c5ed215d637452efe1ab54e7aef0df6fc29ff09a8c431342153b716ef"" /><Field Name=""EXTENDVALUE"" Type=""Base64Binary"" Value=""t71UAJB3Q02L6ub6guafyMBDcc02cf5PZVhATYHF0xJx3ixrbP5dx7B2UPfCbVKMNorYUH6tmrNJlRTaf6VoFg=="" /><Field Name=""EXTENDPARAMETER"" Type=""String"" Value=""FOS5_SC_24.0"" /></Fields></Tob></Data></Document> 	TrackingId                  : a6016abc-3336-428c-9b30-6bf3286bc2ff 	Call stack                  : 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.CwasAdapterMethodInfo.<>c__DisplayClass27_0.<CreateDelegate>b__0(ICwasAdapterContext cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.SyncCwasAdapterMethodInfo.<>c__DisplayClass4_0.<CreateAction>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.<>c__DisplayClass31_0.<CreateInvoker>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapterService.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.<>c__DisplayClass5_1.<Invoke>b__2() 	   at Cegid.Framework.ExceptionHelper.TryHandle(Action action, Func`2 isHandled) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.Invoke(String action, String parameter, IDataTob request) 	   at Cegid.Erp.Services.LegacyHost.LegacyDispatcherServiceBase.Invoke(IHub hub, String action, String parameter, IDataTob request) 	   at SyncInvokeInvoke(Object , Object[] , Object[] ) 	   at System.ServiceModel.Dispatcher.SyncMethodInvoker.Invoke(Object instance, Object[] inputs, Object[]& outputs) 	   at Cegid.Framework.ServiceModel.Dispatcher.LogOperationInvoker`1.<>c__DisplayClass6_0.<Invoke>b__1(T functionalCategory) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	Inner exception             : 	   Cegid.Retail.Services.Resources.Tec006Exception: Non-authorized DLL statement (SqlStatement: ProcedureCallStatement zpr_CreditoConsultaCupo). 	   Exception code                                 : CBR_006_0071 	   Action / method                                :  	   What to do                                     : Check SQL statement 	   Call stack                                     : 	      at Cegid.Retail.Services.LegacySql.LegacySqlChecker.Visit(IProcedureCallStatement expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.VisitSqlExpression(ISqlExpression expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.Visit(ISimpleSqlStatement expression) 	      at Cegid.Erp.Services.DBCommandCwasAdapter.ExecuteSQL(ICwasAdapterContext`2 context)"
06/26/2025 00:49:39.752,ERR,STUDIOF_PRD\POS036C1,Cegid.Framework.CwasAdapters,CallingFlow,"Method 'Cegid.Cbp.DBCommandService.ExecuteSQL' - Exception - Cegid.Framework.CbpException: Error when calling the method 'ExecuteSQL' of the adapter 'Cegid.Erp.Services.DBCommandCwasAdapter'. 	Exception code              : CBP50101 	Action / method             : CwasAdapter.CreateDelegate 	What to do                  : <Empty> 	RequestTobAsXml             : <?xml version=""1.0"" encoding=""utf-8""?><Document><Data formatVersion=""ForwardRead"" serializeVersion=""3.1""><Tob Name=""In""><Fields><Field Name=""SQL"" Type=""String"" Value=""/* StandardForm:TFTicketFO */  execute zpr_CreditoConsultaCupo &quot;698E1E81-8140-4489-BE40-712B1D1D2E12&quot;,&quot;1099212776&quot;,&quot;CC&quot;,&quot;036&quot; "" /><Field Name=""VERSIONDEMO"" Type=""String"" Value=""-"" /><Field Name=""TYPESERIALISATION"" Type=""Integer"" Value=""0"" /><Field Name=""EXTENDVALUE2"" Type=""String"" Value=""f302a1738077179d293e96fe36c4353bb3ab4ae85ec22c17b5634ef2f96add083f54b944cf2f4cc73c7f6c591de93fc6dc504a6ac364e6faaae100a4a73f51bf"" /><Field Name=""EXTENDVALUE"" Type=""Base64Binary"" Value=""NOkKMvI7cmlK7Ni6Oyv+ATInSw7/JRUzySRHduWcp4Yq23smsWYm1kKSyG8E4TlDhy39PzPI8P3CiLNgjIzmJA=="" /><Field Name=""EXTENDPARAMETER"" Type=""String"" Value=""FOS5_SC_24.0"" /></Fields></Tob></Data></Document> 	Call stack                  : 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.CwasAdapterMethodInfo.<>c__DisplayClass27_0.<CreateDelegate>b__0(ICwasAdapterContext cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.SyncCwasAdapterMethodInfo.<>c__DisplayClass4_0.<CreateAction>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.<>c__DisplayClass31_0.<CreateInvoker>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapterService.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.<>c__DisplayClass5_1.<Invoke>b__2() 	   at Cegid.Framework.ExceptionHelper.TryHandle(Action action, Func`2 isHandled) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	Inner exception             : 	   Cegid.Retail.Services.Resources.Tec006Exception: Non-authorized DLL statement (SqlStatement: ProcedureCallStatement zpr_CreditoConsultaCupo). 	   Exception code                                 : CBR_006_0071 	   Action / method                                :  	   What to do                                     : Check SQL statement 	   Call stack                                     : 	      at Cegid.Retail.Services.LegacySql.LegacySqlChecker.Visit(IProcedureCallStatement expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.VisitSqlExpression(ISqlExpression expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.Visit(ISimpleSqlStatement expression) 	      at Cegid.Erp.Services.DBCommandCwasAdapter.ExecuteSQL(ICwasAdapterContext`2 context)"
06/26/2025 00:49:39.752,ERR,STUDIOF_PRD\POS036C1,Cegid.Framework.ServiceModel,ApplicationFlow,"Function 'LegacyDispatcherService.svc - Invoke' - Exception - Cegid.Framework.CbpException: Error when calling the method 'ExecuteSQL' of the adapter 'Cegid.Erp.Services.DBCommandCwasAdapter'. 	Exception code              : CBP50101 	Action / method             : CwasAdapter.CreateDelegate 	What to do                  : <Empty> 	RequestTobAsXml             : <?xml version=""1.0"" encoding=""utf-8""?><Document><Data formatVersion=""ForwardRead"" serializeVersion=""3.1""><Tob Name=""In""><Fields><Field Name=""SQL"" Type=""String"" Value=""/* StandardForm:TFTicketFO */  execute zpr_CreditoConsultaCupo &quot;698E1E81-8140-4489-BE40-712B1D1D2E12&quot;,&quot;1099212776&quot;,&quot;CC&quot;,&quot;036&quot; "" /><Field Name=""VERSIONDEMO"" Type=""String"" Value=""-"" /><Field Name=""TYPESERIALISATION"" Type=""Integer"" Value=""0"" /><Field Name=""EXTENDVALUE2"" Type=""String"" Value=""f302a1738077179d293e96fe36c4353bb3ab4ae85ec22c17b5634ef2f96add083f54b944cf2f4cc73c7f6c591de93fc6dc504a6ac364e6faaae100a4a73f51bf"" /><Field Name=""EXTENDVALUE"" Type=""Base64Binary"" Value=""NOkKMvI7cmlK7Ni6Oyv+ATInSw7/JRUzySRHduWcp4Yq23smsWYm1kKSyG8E4TlDhy39PzPI8P3CiLNgjIzmJA=="" /><Field Name=""EXTENDPARAMETER"" Type=""String"" Value=""FOS5_SC_24.0"" /></Fields></Tob></Data></Document> 	TrackingId                  : fe9de5b5-7f64-4443-b449-46526f51a7cb 	Call stack                  : 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.CwasAdapterMethodInfo.<>c__DisplayClass27_0.<CreateDelegate>b__0(ICwasAdapterContext cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.SyncCwasAdapterMethodInfo.<>c__DisplayClass4_0.<CreateAction>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.<>c__DisplayClass31_0.<CreateInvoker>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapterService.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.<>c__DisplayClass5_1.<Invoke>b__2() 	   at Cegid.Framework.ExceptionHelper.TryHandle(Action action, Func`2 isHandled) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.Invoke(String action, String parameter, IDataTob request) 	   at Cegid.Erp.Services.LegacyHost.LegacyDispatcherServiceBase.Invoke(IHub hub, String action, String parameter, IDataTob request) 	   at SyncInvokeInvoke(Object , Object[] , Object[] ) 	   at System.ServiceModel.Dispatcher.SyncMethodInvoker.Invoke(Object instance, Object[] inputs, Object[]& outputs) 	   at Cegid.Framework.ServiceModel.Dispatcher.LogOperationInvoker`1.<>c__DisplayClass6_0.<Invoke>b__1(T functionalCategory) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	Inner exception             : 	   Cegid.Retail.Services.Resources.Tec006Exception: Non-authorized DLL statement (SqlStatement: ProcedureCallStatement zpr_CreditoConsultaCupo). 	   Exception code                                 : CBR_006_0071 	   Action / method                                :  	   What to do                                     : Check SQL statement 	   Call stack                                     : 	      at Cegid.Retail.Services.LegacySql.LegacySqlChecker.Visit(IProcedureCallStatement expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.VisitSqlExpression(ISqlExpression expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.Visit(ISimpleSqlStatement expression) 	      at Cegid.Erp.Services.DBCommandCwasAdapter.ExecuteSQL(ICwasAdapterContext`2 context)"
06/26/2025 00:49:44.252,ERR,STUDIOF_PRD\POS207C2,Cegid.Framework.CwasAdapters,CallingFlow,"Method 'Cegid.Cbp.DBCommandService.ExecuteSQL' - Exception - Cegid.Framework.CbpException: Error when calling the method 'ExecuteSQL' of the adapter 'Cegid.Erp.Services.DBCommandCwasAdapter'. 	Exception code              : CBP50101 	Action / method             : CwasAdapter.CreateDelegate 	What to do                  : <Empty> 	RequestTobAsXml             : <?xml version=""1.0"" encoding=""utf-8""?><Document><Data formatVersion=""ForwardRead"" serializeVersion=""3.1""><Tob Name=""In""><Fields><Field Name=""SQL"" Type=""String"" Value=""/* StandardForm:TFTicketFO */  execute zpr_CreditoConsultaCupo &quot;8596C6DC-A1E4-4085-ABE5-40B1952B4480&quot;,&quot;37842797&quot;,&quot;CC&quot;,&quot;207&quot; "" /><Field Name=""VERSIONDEMO"" Type=""String"" Value=""-"" /><Field Name=""TYPESERIALISATION"" Type=""Integer"" Value=""0"" /><Field Name=""EXTENDVALUE2"" Type=""String"" Value=""fa8c197a5157466cd02ccacfc95d02efb73e7e55dfb79c82379960aef8e2b769ec7889dfec444de07132eca9ce6229770e6569e9980e8570e3e75a10a089e394"" /><Field Name=""EXTENDVALUE"" Type=""Base64Binary"" Value=""34VtA6VFLd4TFhwt+2KlnoozD9iKRy13Hg50+utCNhveliF3C+em4R1He4056iyw465RSu6qSdR1p1/f8cGCDg=="" /><Field Name=""EXTENDPARAMETER"" Type=""String"" Value=""FOS5_SC_24.0"" /></Fields></Tob></Data></Document> 	Call stack                  : 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.CwasAdapterMethodInfo.<>c__DisplayClass27_0.<CreateDelegate>b__0(ICwasAdapterContext cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.SyncCwasAdapterMethodInfo.<>c__DisplayClass4_0.<CreateAction>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.<>c__DisplayClass31_0.<CreateInvoker>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapterService.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.<>c__DisplayClass5_1.<Invoke>b__2() 	   at Cegid.Framework.ExceptionHelper.TryHandle(Action action, Func`2 isHandled) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	Inner exception             : 	   Cegid.Retail.Services.Resources.Tec006Exception: Non-authorized DLL statement (SqlStatement: ProcedureCallStatement zpr_CreditoConsultaCupo). 	   Exception code                                 : CBR_006_0071 	   Action / method                                :  	   What to do                                     : Check SQL statement 	   Call stack                                     : 	      at Cegid.Retail.Services.LegacySql.LegacySqlChecker.Visit(IProcedureCallStatement expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.VisitSqlExpression(ISqlExpression expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.Visit(ISimpleSqlStatement expression) 	      at Cegid.Erp.Services.DBCommandCwasAdapter.ExecuteSQL(ICwasAdapterContext`2 context)"
06/26/2025 00:49:44.252,ERR,STUDIOF_PRD\POS207C2,Cegid.Framework.ServiceModel,ApplicationFlow,"Function 'LegacyDispatcherService.svc - Invoke' - Exception - Cegid.Framework.CbpException: Error when calling the method 'ExecuteSQL' of the adapter 'Cegid.Erp.Services.DBCommandCwasAdapter'. 	Exception code              : CBP50101 	Action / method             : CwasAdapter.CreateDelegate 	What to do                  : <Empty> 	RequestTobAsXml             : <?xml version=""1.0"" encoding=""utf-8""?><Document><Data formatVersion=""ForwardRead"" serializeVersion=""3.1""><Tob Name=""In""><Fields><Field Name=""SQL"" Type=""String"" Value=""/* StandardForm:TFTicketFO */  execute zpr_CreditoConsultaCupo &quot;8596C6DC-A1E4-4085-ABE5-40B1952B4480&quot;,&quot;37842797&quot;,&quot;CC&quot;,&quot;207&quot; "" /><Field Name=""VERSIONDEMO"" Type=""String"" Value=""-"" /><Field Name=""TYPESERIALISATION"" Type=""Integer"" Value=""0"" /><Field Name=""EXTENDVALUE2"" Type=""String"" Value=""fa8c197a5157466cd02ccacfc95d02efb73e7e55dfb79c82379960aef8e2b769ec7889dfec444de07132eca9ce6229770e6569e9980e8570e3e75a10a089e394"" /><Field Name=""EXTENDVALUE"" Type=""Base64Binary"" Value=""34VtA6VFLd4TFhwt+2KlnoozD9iKRy13Hg50+utCNhveliF3C+em4R1He4056iyw465RSu6qSdR1p1/f8cGCDg=="" /><Field Name=""EXTENDPARAMETER"" Type=""String"" Value=""FOS5_SC_24.0"" /></Fields></Tob></Data></Document> 	TrackingId                  : 98349d87-2626-49d7-9369-0538eff170ab 	Call stack                  : 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.CwasAdapterMethodInfo.<>c__DisplayClass27_0.<CreateDelegate>b__0(ICwasAdapterContext cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.SyncCwasAdapterMethodInfo.<>c__DisplayClass4_0.<CreateAction>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.<>c__DisplayClass31_0.<CreateInvoker>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapterService.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.<>c__DisplayClass5_1.<Invoke>b__2() 	   at Cegid.Framework.ExceptionHelper.TryHandle(Action action, Func`2 isHandled) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.Invoke(String action, String parameter, IDataTob request) 	   at Cegid.Erp.Services.LegacyHost.LegacyDispatcherServiceBase.Invoke(IHub hub, String action, String parameter, IDataTob request) 	   at SyncInvokeInvoke(Object , Object[] , Object[] ) 	   at System.ServiceModel.Dispatcher.SyncMethodInvoker.Invoke(Object instance, Object[] inputs, Object[]& outputs) 	   at Cegid.Framework.ServiceModel.Dispatcher.LogOperationInvoker`1.<>c__DisplayClass6_0.<Invoke>b__1(T functionalCategory) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	Inner exception             : 	   Cegid.Retail.Services.Resources.Tec006Exception: Non-authorized DLL statement (SqlStatement: ProcedureCallStatement zpr_CreditoConsultaCupo). 	   Exception code                                 : CBR_006_0071 	   Action / method                                :  	   What to do                                     : Check SQL statement 	   Call stack                                     : 	      at Cegid.Retail.Services.LegacySql.LegacySqlChecker.Visit(IProcedureCallStatement expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.VisitSqlExpression(ISqlExpression expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.Visit(ISimpleSqlStatement expression) 	      at Cegid.Erp.Services.DBCommandCwasAdapter.ExecuteSQL(ICwasAdapterContext`2 context)"
06/26/2025 00:49:51.141,ERR,STUDIOF_PRD\POS628C1,Cegid.Framework.CwasAdapters,CallingFlow,"Method 'Cegid.Cbp.DBCommandService.ExecuteSQL' - Exception - Cegid.Framework.CbpException: Error when calling the method 'ExecuteSQL' of the adapter 'Cegid.Erp.Services.DBCommandCwasAdapter'. 	Exception code              : CBP50101 	Action / method             : CwasAdapter.CreateDelegate 	What to do                  : <Empty> 	RequestTobAsXml             : <?xml version=""1.0"" encoding=""utf-8""?><Document><Data formatVersion=""ForwardRead"" serializeVersion=""3.1""><Tob Name=""In""><Fields><Field Name=""SQL"" Type=""String"" Value=""/* StandardForm:TFTicketFO */  execute zpr_CreditoConsultaCupo &quot;299E9E23-66D0-46F3-A855-0CAFD9FF88F8&quot;,&quot;42986401&quot;,&quot;CC&quot;,&quot;628&quot; "" /><Field Name=""VERSIONDEMO"" Type=""String"" Value=""-"" /><Field Name=""TYPESERIALISATION"" Type=""Integer"" Value=""0"" /><Field Name=""EXTENDVALUE2"" Type=""String"" Value=""a36c49c9f655d2ebceed7176887c1a8d2397288cd7072c45147f8f1ac463571bc85ea4c9451281c7ed2394556b4d00d193828de5c05fdb2da42cd537301e947d"" /><Field Name=""EXTENDVALUE"" Type=""Base64Binary"" Value=""wPQLHqeu6b+KUjPjtRxmy5qkqsfQqHVStDM9U7yp9pO3SJtsZwFxNhGjIKUcA/h5SeEEH8Gxz11pLedvrt+SVg=="" /><Field Name=""EXTENDPARAMETER"" Type=""String"" Value=""FOS5_SC_24.0"" /></Fields></Tob></Data></Document> 	Call stack                  : 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.CwasAdapterMethodInfo.<>c__DisplayClass27_0.<CreateDelegate>b__0(ICwasAdapterContext cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.SyncCwasAdapterMethodInfo.<>c__DisplayClass4_0.<CreateAction>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.<>c__DisplayClass31_0.<CreateInvoker>b__0(ICwasAdapterContext`2 cwasAdapterContext) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapter.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.CwasAdapterModel.CwasAdapterService.Invoke(ICwasAdapterContext`2 context) 	   at Cegid.Framework.Legacy.Dispatch.LegacyDispatcher.<>c__DisplayClass5_1.<Invoke>b__2() 	   at Cegid.Framework.ExceptionHelper.TryHandle(Action action, Func`2 isHandled) 	   at Cegid.Framework.Diagnostics.ILogSourceExtensions.LogFlow[T](ILogSource logSource, Func`1 flowName, Func`1 flowInputs, Action`1 flow, Func`1 flowOutputs) 	Inner exception             : 	   Cegid.Retail.Services.Resources.Tec006Exception: Non-authorized DLL statement (SqlStatement: ProcedureCallStatement zpr_CreditoConsultaCupo). 	   Exception code                                 : CBR_006_0071 	   Action / method                                :  	   What to do                                     : Check SQL statement 	   Call stack                                     : 	      at Cegid.Retail.Services.LegacySql.LegacySqlChecker.Visit(IProcedureCallStatement expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.VisitSqlExpression(ISqlExpression expression) 	      at Cegid.Erp.Data.Sql.Expressions.DefaultSqlRebuilder.Visit(ISimpleSqlStatement expression) 	      at Cegid.Erp.Services.DBCommandCwasAdapter.ExecuteSQL(ICwasAdapterContext`2 context)"
